Points_0,Points_1,Points_2,Points_Magnitude,activeset,displacement_0,displacement_1,displacement_2,displacement_Magnitude,gap,nodal_cauchy_stresses_xyz_0,nodal_cauchy_stresses_xyz_1,nodal_cauchy_stresses_xyz_2,nodal_cauchy_stresses_xyz_3,nodal_cauchy_stresses_xyz_4,nodal_cauchy_stresses_xyz_5,nodal_cauchy_stresses_xyz_Magnitude,norcontactstress_0,norcontactstress_1,norcontactstress_2,norcontactstress_Magnitude,tancontactstress_0,tancontactstress_1,tancontactstress_2,tancontactstress_Magnitude,Point ID
-0.0114752,-0.812894,0,0.812975,0,-6.35512e-05,-0.00410421,0,0.00410471,0,-0.124822,-3.03825,0,0.166731,0,0,3.04539,0,0,0,0,0,0,0,0,133
-0.0118393,-0.825788,0,0.825873,0,-6.8365e-05,-0.00392109,0,0.00392169,0,-0.160567,-3.22687,0,0.191388,0,0,3.23653,0,0,0,0,0,0,0,0,134
-0.00591968,-0.825802,0,0.825823,0,-3.43152e-05,-0.00391075,0,0.0039109,0,-0.153376,-3.24398,0,0.0961427,0,0,3.24903,0,0,0,0,0,0,0,0,135
-0.00582865,-0.819351,0,0.819372,0,-3.30766e-05,-0.00400453,0,0.00400467,0,-0.135304,-3.14536,0,0.0896723,0,0,3.14954,0,0,0,0,0,0,0,0,136
-0.0116572,-0.819341,0,0.819424,0,-6.59193e-05,-0.00401397,0,0.00401451,0,-0.141808,-3.13013,0,0.178574,0,0,3.13843,0,0,0,0,0,0,0,0,137
-0.0120213,-0.832235,0,0.832322,0,-7.08839e-05,-0.00382547,0,0.00382612,0,-0.181392,-3.32881,0,0.205257,0,0,3.34007,0,0,0,0,0,0,0,0,138
-0.00601071,-0.832252,0,0.832274,0,-3.55924e-05,-0.00381411,0,0.00381428,0,-0.173446,-3.34805,0,0.10315,0,0,3.35413,0,0,0,0,0,0,0,0,139
-0.00591968,-0.825802,0,0.825823,0,-3.43152e-05,-0.00391075,0,0.0039109,0,-0.153376,-3.24398,0,0.0961427,0,0,3.24903,0,0,0,0,0,0,0,0,140
-0.0118393,-0.825788,0,0.825873,0,-6.8365e-05,-0.00392109,0,0.00392169,0,-0.160567,-3.22687,0,0.191388,0,0,3.23653,0,0,0,0,0,0,0,0,141
-0.0122034,-0.838683,0,0.838771,0,-7.34691e-05,-0.00372694,0,0.00372766,0,-0.204633,-3.43633,0,0.220267,0,0,3.44945,0,0,0,0,0,0,0,0,142
-0.00610173,-0.838703,0,0.838725,0,-3.69051e-05,-0.00371448,0,0.00371466,0,-0.195857,-3.45797,0,0.110741,0,0,3.46528,0,0,0,0,0,0,0,0,143
-0.00601071,-0.832252,0,0.832274,0,-3.55924e-05,-0.00381411,0,0.00381428,0,-0.173446,-3.34805,0,0.10315,0,0,3.35413,0,0,0,0,0,0,0,0,144
-0.0120213,-0.832235,0,0.832322,0,-7.08839e-05,-0.00382547,0,0.00382612,0,-0.181392,-3.32881,0,0.205257,0,0,3.34007,0,0,0,0,0,0,0,0,145
-0.0123854,-0.84513,0,0.84522,0,-7.61102e-05,-0.00362538,0,0.00362618,0,-0.230703,-3.54979,0,0.236512,0,0,3.56514,0,0,0,0,0,0,0,0,146
-0.00619276,-0.845153,0,0.845176,0,-3.82483e-05,-0.00361169,0,0.00361189,0,-0.221023,-3.57416,0,0.118961,0,0,3.58296,0,0,0,0,0,0,0,0,147
-0.00610173,-0.838703,0,0.838725,0,-3.69051e-05,-0.00371448,0,0.00371466,0,-0.195857,-3.45797,0,0.110741,0,0,3.46528,0,0,0,0,0,0,0,0,148
-0.0122034,-0.838683,0,0.838771,0,-7.34691e-05,-0.00372694,0,0.00372766,0,-0.204633,-3.43633,0,0.220267,0,0,3.44945,0,0,0,0,0,0,0,0,149
-0.0125674,-0.851577,0,0.851669,0,-7.87923e-05,-0.00352062,0,0.0035215,0,-0.260102,-3.66962,0,0.254084,0,0,3.68759,0,0,0,0,0,0,0,0,150
-0.00628379,-0.851604,0,0.851627,0,-3.96148e-05,-0.00350558,0,0.00350581,0,-0.24944,-3.69707,0,0.12786,0,0,3.70768,0,0,0,0,0,0,0,0,151
-0.00619276,-0.845153,0,0.845176,0,-3.82483e-05,-0.00361169,0,0.00361189,0,-0.221023,-3.57416,0,0.118961,0,0,3.58296,0,0,0,0,0,0,0,0,152
-0.0123854,-0.84513,0,0.84522,0,-7.61102e-05,-0.00362538,0,0.00362618,0,-0.230703,-3.54979,0,0.236512,0,0,3.56514,0,0,0,0,0,0,0,0,153
-0.0127495,-0.858024,0,0.858118,0,-8.14946e-05,-0.00341252,0,0.00341349,0,-0.293424,-3.79625,0,0.273072,0,0,3.81735,0,0,0,0,0,0,0,0,154
-0.00637482,-0.858054,0,0.858078,0,-4.09945e-05,-0.00339598,0,0.00339623,0,-0.281706,-3.82718,0,0.137483,0,0,3.83999,0,0,0,0,0,0,0,0,155
-0.00628379,-0.851604,0,0.851627,0,-3.96148e-05,-0.00350558,0,0.00350581,0,-0.24944,-3.69707,0,0.12786,0,0,3.70768,0,0,0,0,0,0,0,0,156
-0.0125674,-0.851577,0,0.851669,0,-7.87923e-05,-0.00352062,0,0.0035215,0,-0.260102,-3.66962,0,0.254084,0,0,3.68759,0,0,0,0,0,0,0,0,157
-0.0129315,-0.864471,0,0.864568,0,-8.41886e-05,-0.0033009,0,0.00330198,0,-0.331387,-3.93012,0,0.293558,0,0,3.95498,0,0,0,0,0,0,0,0,158
-0.00646585,-0.864505,0,0.864529,0,-4.23733e-05,-0.0032827,0,0.00328298,0,-0.318547,-3.96498,0,0.147873,0,0,3.9805,0,0,0,0,0,0,0,0,159
-0.00637482,-0.858054,0,0.858078,0,-4.09945e-05,-0.00339598,0,0.00339623,0,-0.281706,-3.82718,0,0.137483,0,0,3.83999,0,0,0,0,0,0,0,0,160
-0.0127495,-0.858024,0,0.858118,0,-8.14946e-05,-0.00341252,0,0.00341349,0,-0.293424,-3.79625,0,0.273072,0,0,3.81735,0,0,0,0,0,0,0,0,161
-0.0131136,-0.870918,0,0.871017,0,-8.68357e-05,-0.00318561,0,0.00318679,0,-0.374859,-4.0717,0,0.315611,0,0,4.10108,0,0,0,0,0,0,0,0,162
-0.00655688,-0.870955,0,0.87098,0,-4.3732e-05,-0.00316557,0,0.00316587,0,-0.360843,-4.11099,0,0.159066,0,0,4.12986,0,0,0,0,0,0,0,0,163
-0.00646585,-0.864505,0,0.864529,0,-4.23733e-05,-0.0032827,0,0.00328298,0,-0.318547,-3.96498,0,0.147873,0,0,3.9805,0,0,0,0,0,0,0,0,164
-0.0129315,-0.864471,0,0.864568,0,-8.41886e-05,-0.0033009,0,0.00330198,0,-0.331387,-3.93012,0,0.293558,0,0,3.95498,0,0,0,0,0,0,0,0,165
-0.0132956,-0.877365,0,0.877466,0,-8.9384e-05,-0.00306646,0,0.00306776,0,-0.424889,-4.22145,0,0.339274,0,0,4.25632,0,0,0,0,0,0,0,0,166
-0.00664791,-0.877406,0,0.877431,0,-4.50448e-05,-0.00304438,0,0.00304471,0,-0.409669,-4.26574,0,0.171082,0,0,4.28878,0,0,0,0,0,0,0,0,167
-0.00655688,-0.870955,0,0.87098,0,-4.3732e-05,-0.00316557,0,0.00316587,0,-0.360843,-4.11099,0,0.159066,0,0,4.12986,0,0,0,0,0,0,0,0,168
-0.0131136,-0.870918,0,0.871017,0,-8.68357e-05,-0.00318561,0,0.00318679,0,-0.374859,-4.0717,0,0.315611,0,0,4.10108,0,0,0,0,0,0,0,0,169
-0.0134776,-0.883812,0,0.883915,0,-9.17646e-05,-0.00294329,0,0.00294472,0,-0.482754,-4.37984,0,0.364551,0,0,4.42142,0,0,0,0,0,0,0,0,170
-0.00673894,-0.883856,0,0.883882,0,-4.6277e-05,-0.00291894,0,0.00291931,0,-0.466342,-4.42973,0,0.183924,0,0,4.458,0,0,0,0,0,0,0,0,171
-0.00664791,-0.877406,0,0.877431,0,-4.50448e-05,-0.00304438,0,0.00304471,0,-0.409669,-4.26574,0,0.171082,0,0,4.28878,0,0,0,0,0,0,0,0,172
-0.0132956,-0.877365,0,0.877466,0,-8.9384e-05,-0.00306646,0,0.00306776,0,-0.424889,-4.22145,0,0.339274,0,0,4.25632,0,0,0,0,0,0,0,0,173
-0.0136597,-0.890259,0,0.890364,0,-9.38862e-05,-0.00281592,0,0.00281749,0,-0.550009,-4.5473,0,0.391386,0,0,4.59714,0,0,0,0,0,0,0,0,174
-0.00682997,-0.890307,0,0.890333,0,-4.73826e-05,-0.00278907,0,0.00278947,0,-0.532476,-4.60344,0,0.19756,0,0,4.63835,0,0,0,0,0,0,0,0,175
-0.00673894,-0.883856,0,0.883882,0,-4.6277e-05,-0.00291894,0,0.00291931,0,-0.466342,-4.42973,0,0.183924,0,0,4.458,0,0,0,0,0,0,0,0,176
-0.0134776,-0.883812,0,0.883915,0,-9.17646e-05,-0.00294329,0,0.00294472,0,-0.482754,-4.37984,0,0.364551,0,0,4.42142,0,0,0,0,0,0,0,0,177
-0.0138417,-0.896706,0,0.896813,0,-9.56286e-05,-0.00268421,0,0.00268591,0,-0.628556,-4.72424,0,0.41964,0,0,4.78431,0,0,0,0,0,0,0,0,178
-0.006921,-0.896757,0,0.896784,0,-4.83005e-05,-0.00265458,0,0.00265502,0,-0.610059,-4.78732,0,0.211915,0,0,4.83068,0,0,0,0,0,0,0,0,179
-0.00682997,-0.890307,0,0.890333,0,-4.73826e-05,-0.00278907,0,0.00278947,0,-0.532476,-4.60344,0,0.19756,0,0,4.63835,0,0,0,0,0,0,0,0,180
-0.0136597,-0.890259,0,0.890364,0,-9.38862e-05,-0.00281592,0,0.00281749,0,-0.550009,-4.5473,0,0.391386,0,0,4.59714,0,0,0,0,0,0,0,0,181
-0.0140238,-0.903153,0,0.903262,0,-9.6834e-05,-0.002548,0,0.00254984,0,-0.720717,-4.91097,0,0.449053,0,0,4.98385,0,0,0,0,0,0,0,0,182
-0.00701203,-0.903208,0,0.903235,0,-4.89502e-05,-0.0025153,0,0.00251577,0,-0.701538,-4.98169,0,0.226849,0,0,5.03595,0,0,0,0,0,0,0,0,183
-0.006921,-0.896757,0,0.896784,0,-4.83005e-05,-0.00265458,0,0.00265502,0,-0.610059,-4.78732,0,0.211915,0,0,4.83068,0,0,0,0,0,0,0,0,184
-0.0138417,-0.896706,0,0.896813,0,-9.56286e-05,-0.00268421,0,0.00268591,0,-0.628556,-4.72424,0,0.41964,0,0,4.78431,0,0,0,0,0,0,0,0,185
-0.0142058,-0.9096,0,0.909711,0,-9.72962e-05,-0.00240718,0,0.00240915,0,-0.829341,-5.10771,0,0.479196,0,0,5.19674,0,0,0,0,0,0,0,0,186
-0.00710306,-0.909658,0,0.909686,0,-4.92264e-05,-0.00237109,0,0.0023716,0,-0.809934,-5.18673,0,0.242132,0,0,5.25517,0,0,0,0,0,0,0,0,187
-0.00701203,-0.903208,0,0.903235,0,-4.89502e-05,-0.0025153,0,0.00251577,0,-0.701538,-4.98169,0,0.226849,0,0,5.03595,0,0,0,0,0,0,0,0,188
-0.0140238,-0.903153,0,0.903262,0,-9.6834e-05,-0.002548,0,0.00254984,0,-0.720717,-4.91097,0,0.449053,0,0,4.98385,0,0,0,0,0,0,0,0,189
-0.0143878,-0.916048,0,0.916161,0,-9.6747e-05,-0.00226166,0,0.00226373,0,-0.957916,-5.31449,0,0.509419,0,0,5.42411,0,0,0,0,0,0,0,0,190
-0.00719409,-0.916109,0,0.916137,0,-4.89913e-05,-0.00222185,0,0.00222239,0,-0.93897,-5.40242,0,0.257414,0,0,5.48945,0,0,0,0,0,0,0,0,191
-0.00710306,-0.909658,0,0.909686,0,-4.92264e-05,-0.00237109,0,0.0023716,0,-0.809934,-5.18673,0,0.242132,0,0,5.25517,0,0,0,0,0,0,0,0,192
-0.0142058,-0.9096,0,0.909711,0,-9.72962e-05,-0.00240718,0,0.00240915,0,-0.829341,-5.10771,0,0.479196,0,0,5.19674,0,0,0,0,0,0,0,0,193
-0.0145699,-0.922495,0,0.92261,0,-9.4839e-05,-0.00211141,0,0.00211354,0,-1.11071,-5.53114,0,0.538777,0,0,5.66723,0,0,0,0,0,0,0,0,194
-0.00728512,-0.922559,0,0.922588,0,-4.8066e-05,-0.00206754,0,0.0020681,0,-1.09322,-5.62843,0,0.272192,0,0,5.74007,0,0,0,0,0,0,0,0,195
-0.00719409,-0.916109,0,0.916137,0,-4.89913e-05,-0.00222185,0,0.00222239,0,-0.93897,-5.40242,0,0.257414,0,0,5.48945,0,0,0,0,0,0,0,0,196
-0.0143878,-0.916048,0,0.916161,0,-9.6747e-05,-0.00226166,0,0.00226373,0,-0.957916,-5.31449,0,0.509419,0,0,5.42411,0,0,0,0,0,0,0,0,197
-0.0147519,-0.928942,0,0.929059,0,-9.11254e-05,-0.00195648,0,0.0019586,0,-1.29295,-5.75713,0,0.565955,0,0,5.92761,0,0,0,0,0,0,0,0,198
-0.00737615,-0.92901,0,0.929039,0,-4.62204e-05,-0.00190821,0,0.00190877,0,-1.27831,-5.864,0,0.285766,0,0,6.00851,0,0,0,0,0,0,0,0,199
-0.00728512,-0.922559,0,0.922588,0,-4.8066e-05,-0.00206754,0,0.0020681,0,-1.09322,-5.62843,0,0.272192,0,0,5.74007,0,0,0,0,0,0,0,0,200
-0.0145699,-0.922495,0,0.92261,0,-9.4839e-05,-0.00211141,0,0.00211354,0,-1.11071,-5.53114,0,0.538777,0,0,5.66723,0,0,0,0,0,0,0,0,201
-0.014934,-0.935389,0,0.935508,0,-8.50364e-05,-0.00179701,0,0.00179902,0,-1.51097,-5.99152,0,0.589192,0,0,6.20713,0,0,0,0,0,0,0,0,202
-0.00746718,-0.93546,0,0.93549,0,-4.31607e-05,-0.001744,0,0.00174454,0,-1.50104,-6.10786,0,0.29721,0,0,6.29662,0,0,0,0,0,0,0,0,203
-0.00737615,-0.92901,0,0.929039,0,-4.62204e-05,-0.00190821,0,0.00190877,0,-1.27831,-5.864,0,0.285766,0,0,6.00851,0,0,0,0,0,0,0,0,204
-0.0147519,-0.928942,0,0.929059,0,-9.11254e-05,-0.00195648,0,0.0019586,0,-1.29295,-5.75713,0,0.565955,0,0,5.92761,0,0,0,0,0,0,0,0,205
-0.015116,-0.941836,0,0.941957,0,-7.58534e-05,-0.00163328,0,0.00163504,0,-1.77244,-6.23281,0,0.606227,0,0,6.50822,0,0,0,0,0,0,0,0,206
-0.00755821,-0.941911,0,0.941941,0,-3.85174e-05,-0.00157525,0,0.00157572,0,-1.76962,-6.35807,0,0.305347,0,0,6.6068,0,0,0,0,0,0,0,0,207
-0.00746718,-0.93546,0,0.93549,0,-4.31607e-05,-0.001744,0,0.00174454,0,-1.50104,-6.10786,0,0.29721,0,0,6.29662,0,0,0,0,0,0,0,0,208
-0.014934,-0.935389,0,0.935508,0,-8.50364e-05,-0.00179701,0,0.00179902,0,-1.51097,-5.99152,0,0.589192,0,0,6.20713,0,0,0,0,0,0,0,0,209
-0.0152981,-0.948283,0,0.948406,0,-6.26846e-05,-0.00146576,0,0.0014671,0,-2.08654,-6.47876,0,0.614298,0,0,6.83413,0,0,0,0,0,0,0,0,210
-0.00764924,-0.948361,0,0.948392,0,-3.18337e-05,-0.00140246,0,0.00140282,0,-2.09374,-6.61191,0,0.30877,0,0,6.94237,0,0,0,0,0,0,0,0,211
-0.00755821,-0.941911,0,0.941941,0,-3.85174e-05,-0.00157525,0,0.00157572,0,-1.76962,-6.35807,0,0.305347,0,0,6.6068,0,0,0,0,0,0,0,0,212
-0.015116,-0.941836,0,0.941957,0,-7.58534e-05,-0.00163328,0,0.00163504,0,-1.77244,-6.23281,0,0.606227,0,0,6.50822,0,0,0,0,0,0,0,0,213
-0.0154801,-0.95473,0,0.954856,0,-4.44467e-05,-0.00129512,0,0.00129589,0,-2.46406,-6.7263,0,0.610259,0,0,7.18938,0,0,0,0,0,0,0,0,214
-0.00774027,-0.954812,0,0.954843,0,-2.25591e-05,-0.00122641,0,0.00122661,0,-2.48458,-6.86581,0,0.305922,0,0,7.30795,0,0,0,0,0,0,0,0,215
-0.00764924,-0.948361,0,0.948392,0,-3.18337e-05,-0.00140246,0,0.00140282,0,-2.09374,-6.61191,0,0.30877,0,0,6.94237,0,0,0,0,0,0,0,0,216
-0.0152981,-0.948283,0,0.948406,0,-6.26846e-05,-0.00146576,0,0.0014671,0,-2.08654,-6.47876,0,0.614298,0,0,6.83413,0,0,0,0,0,0,0,0,217
-0.0156621,-0.961177,0,0.961305,0,-1.98627e-05,-0.00112237,0,0.00112254,0,-2.91741,-6.97137,0,0.590873,0,0,7.58026,0,0,0,0,0,0,0,0,218
-0.0078313,-0.961262,0,0.961294,0,-1.00518e-05,-0.00104818,0,0.00104823,0,-2.95455,-7.11539,0,0.295271,0,0,7.71008,0,0,0,0,0,0,0,0,219
-0.00774027,-0.954812,0,0.954843,0,-2.25591e-05,-0.00122641,0,0.00122661,0,-2.48458,-6.86581,0,0.305922,0,0,7.30795,0,0,0,0,0,0,0,0,220
-0.0154801,-0.95473,0,0.954856,0,-4.44467e-05,-0.00129512,0,0.00129589,0,-2.46406,-6.7263,0,0.610259,0,0,7.18938,0,0,0,0,0,0,0,0,221
-0.0158442,-0.967624,0,0.967754,0,1.25122e-05,-0.000948832,0,0.000948915,0,-3.46032,-7.20899,0,0.553351,0,0,8.01558,0,0,0,0,0,0,0,0,222
-0.00792233,-0.967713,0,0.967745,0,6.40313e-06,-0.000869217,0,0.000869241,0,-3.51675,-7.35564,0,0.275596,0,0,8.15775,0,0,0,0,0,0,0,0,223
-0.0078313,-0.961262,0,0.961294,0,-1.00518e-05,-0.00104818,0,0.00104823,0,-2.95455,-7.11539,0,0.295271,0,0,7.71008,0,0,0,0,0,0,0,0,224
-0.0156621,-0.961177,0,0.961305,0,-1.98627e-05,-0.00112237,0,0.00112254,0,-2.91741,-6.97137,0,0.590873,0,0,7.58026,0,0,0,0,0,0,0,0,225
-0.0160262,-0.974071,0,0.974203,0,5.42212e-05,-0.000776265,0,0.000778156,0,-4.10704,-7.43354,0,0.496136,0,0,8.50714,0,0,0,0,0,0,0,0,226
-0.00801336,-0.974163,0,0.974196,0,2.75555e-05,-0.000691359,0,0.000691908,0,-4.18382,-7.5813,0,0.246353,0,0,8.66263,0,0,0,0,0,0,0,0,227
-0.00792233,-0.967713,0,0.967745,0,6.40313e-06,-0.000869217,0,0.000869241,0,-3.51675,-7.35564,0,0.275596,0,0,8.15775,0,0,0,0,0,0,0,0,228
-0.0158442,-0.967624,0,0.967754,0,1.25122e-05,-0.000948832,0,0.000948915,0,-3.46032,-7.20899,0,0.553351,0,0,8.01558,0,0,0,0,0,0,0,0,229
-0.0162083,-0.980518,0,0.980652,0,0.000106785,-0.000606855,0,0.000616178,0,-4.87085,-7.63936,0,0.419766,0,0,9.0698,0,0,0,0,0,0,0,0,230
-0.00810439,-0.980613,0,0.980647,0,5.41288e-05,-0.000516828,0,0.000519655,0,-4.96648,-7.78745,0,0.208039,0,0,9.2387,0,0,0,0,0,0,0,0,231
-0.00801336,-0.974163,0,0.974196,0,2.75555e-05,-0.000691359,0,0.000691908,0,-4.18382,-7.5813,0,0.246353,0,0,8.66263,0,0,0,0,0,0,0,0,232
-0.0160262,-0.974071,0,0.974203,0,5.42212e-05,-0.000776265,0,0.000778156,0,-4.10704,-7.43354,0,0.496136,0,0,8.50714,0,0,0,0,0,0,0,0,233
-0.0163903,-0.986965,0,0.987102,0,0.000171534,-0.000443209,0,0.000475245,0,-5.76174,-7.82158,0,0.327538,0,0,9.72019,0,0,0,0,0,0,0,0,234
-0.00819542,-0.987064,0,0.987098,0,8.67418e-05,-0.00034819,0,0.000358832,0,-5.87154,-7.97024,0,0.162417,0,0,9.90081,0,0,0,0,0,0,0,0,235
-0.00810439,-0.980613,0,0.980647,0,5.41288e-05,-0.000516828,0,0.000519655,0,-4.96648,-7.78745,0,0.208039,0,0,9.2387,0,0,0,0,0,0,0,0,236
-0.0162083,-0.980518,0,0.980652,0,0.000106785,-0.000606855,0,0.000616178,0,-4.87085,-7.63936,0,0.419766,0,0,9.0698,0,0,0,0,0,0,0,0,237
-0.0165723,-0.993413,0,0.993551,0,0.000249424,-0.000288255,0,0.000381187,0,-6.78376,-7.97714,0,0.225556,0,0,10.474,0,0,0,0,0,0,0,0,238
-0.00828645,-0.993514,0,0.993549,0,0.000125826,-0.000188251,0,0.00022643,0,-6.90009,-8.12755,0,0.112469,0,0,10.6621,0,0,0,0,0,0,0,0,239
-0.00819542,-0.987064,0,0.987098,0,8.67418e-05,-0.00034819,0,0.000358832,0,-5.87154,-7.97024,0,0.162417,0,0,9.90081,0,0,0,0,0,0,0,0,240
-0.0163903,-0.986965,0,0.987102,0,0.000171534,-0.000443209,0,0.000475245,0,-5.76174,-7.82158,0,0.327538,0,0,9.72019,0,0,0,0,0,0,0,0,241
-0.0167544,-0.99986,0,1,1,0.000340867,-0.000145078,0,0.000370456,2.67184e-18,-8.07208,-8.39987,0,0.193838,0,0,11.6513,0.000128357,8.30285,0,8.30285,-6.96852e-14,1.07729e-18,0,6.96852e-14,242
-0.00837748,-0.999965,0,1,1,0.000171552,-3.9905e-05,0,0.000176133,-8.39368e-19,-8.18375,-8.5489,0,0.0970756,0,0,11.835,7.00929e-05,8.4625,0,8.4625,-1.97139e-15,1.63286e-20,0,1.97139e-15,243
-0.00828645,-0.993514,0,0.993549,0,0.000125826,-0.000188251,0,0.00022643,0,-6.90009,-8.12755,0,0.112469,0,0,10.6621,0,0,0,0,0,0,0,0,244
-0.0165723,-0.993413,0,0.993551,0,0.000249424,-0.000288255,0,0.000381187,0,-6.78376,-7.97714,0,0.225556,0,0,10.474,0,0,0,0,0,0,0,0,245
-0.0169397,-0.806441,0,0.806619,0,-9.14432e-05,-0.00420499,0,0.00420599,0,-0.118145,-2.93093,0,0.232258,0,0,2.94249,0,0,0,0,0,0,0,0,246
-0.0112932,-0.806447,0,0.806526,0,-6.1263e-05,-0.00419196,0,0.00419241,0,-0.109359,-2.95093,0,0.155777,0,0,2.95706,0,0,0,0,0,0,0,0,247
-0.0111111,-0.8,0,0.800077,0,-5.90555e-05,-0.00427732,0,0.00427772,0,-0.0909221,-2.85832,0,0.14592,0,0,2.86348,0,0,0,0,0,0,0,0,248
-0.0166667,-0.8,0,0.800174,0,-8.81858e-05,-0.00428921,0,0.00429012,0,-0.0985563,-2.83977,0,0.217658,0,0,2.84981,0,0,0,0,0,0,0,0,249
-0.0172127,-0.812883,0,0.813065,0,-9.48146e-05,-0.0041185,0,0.00411959,0,-0.134529,-3.01583,0,0.248455,0,0,3.02903,0,0,0,0,0,0,0,0,250
-0.0114752,-0.812894,0,0.812975,0,-6.35512e-05,-0.00410421,0,0.00410471,0,-0.124822,-3.03825,0,0.166731,0,0,3.04539,0,0,0,0,0,0,0,0,251
-0.0112932,-0.806447,0,0.806526,0,-6.1263e-05,-0.00419196,0,0.00419241,0,-0.109359,-2.95093,0,0.155777,0,0,2.95706,0,0,0,0,0,0,0,0,252
-0.0169397,-0.806441,0,0.806619,0,-9.14432e-05,-0.00420499,0,0.00420599,0,-0.118145,-2.93093,0,0.232258,0,0,2.94249,0,0,0,0,0,0,0,0,253
-0.0174857,-0.819324,0,0.819511,0,-9.82978e-05,-0.00402962,0,0.00403082,0,-0.152533,-3.10496,0,0.26595,0,0,3.12006,0,0,0,0,0,0,0,0,254
-0.0116572,-0.819341,0,0.819424,0,-6.59193e-05,-0.00401397,0,0.00401451,0,-0.141808,-3.13013,0,0.178574,0,0,3.13843,0,0,0,0,0,0,0,0,255
-0.0114752,-0.812894,0,0.812975,0,-6.35512e-05,-0.00410421,0,0.00410471,0,-0.124822,-3.03825,0,0.166731,0,0,3.04539,0,0,0,0,0,0,0,0,256
-0.0172127,-0.812883,0,0.813065,0,-9.48146e-05,-0.0041185,0,0.00411959,0,-0.134529,-3.01583,0,0.248455,0,0,3.02903,0,0,0,0,0,0,0,0,257
-0.0177587,-0.825766,0,0.825957,0,-0.000101888,-0.00393825,0,0.00393957,0,-0.172414,-3.1986,0,0.284857,0,0,3.21589,0,0,0,0,0,0,0,0,258
-0.0118393,-0.825788,0,0.825873,0,-6.8365e-05,-0.00392109,0,0.00392169,0,-0.160567,-3.22687,0,0.191388,0,0,3.23653,0,0,0,0,0,0,0,0,259
-0.0116572,-0.819341,0,0.819424,0,-6.59193e-05,-0.00401397,0,0.00401451,0,-0.141808,-3.13013,0,0.178574,0,0,3.13843,0,0,0,0,0,0,0,0,260
-0.0174857,-0.819324,0,0.819511,0,-9.82978e-05,-0.00402962,0,0.00403082,0,-0.152533,-3.10496,0,0.26595,0,0,3.12006,0,0,0,0,0,0,0,0,261
-0.0180317,-0.832207,0,0.832402,0,-0.000105579,-0.00384428,0,0.00384573,0,-0.194472,-3.29705,0,0.305296,0,0,3.31686,0,0,0,0,0,0,0,0,262
-0.0120213,-0.832235,0,0.832322,0,-7.08839e-05,-0.00382547,0,0.00382612,0,-0.181392,-3.32881,0,0.205257,0,0,3.34007,0,0,0,0,0,0,0,0,263
-0.0118393,-0.825788,0,0.825873,0,-6.8365e-05,-0.00392109,0,0.00392169,0,-0.160567,-3.22687,0,0.191388,0,0,3.23653,0,0,0,0,0,0,0,0,264
-0.0177587,-0.825766,0,0.825957,0,-0.000101888,-0.00393825,0,0.00393957,0,-0.172414,-3.1986,0,0.284857,0,0,3.21589,0,0,0,0,0,0,0,0,265
-0.0183047,-0.838649,0,0.838848,0,-0.000109357,-0.00374759,0,0.00374918,0,-0.219063,-3.40062,0,0.327392,0,0,3.42336,0,0,0,0,0,0,0,0,266
-0.0122034,-0.838683,0,0.838771,0,-7.34691e-05,-0.00372694,0,0.00372766,0,-0.204633,-3.43633,0,0.220267,0,0,3.44945,0,0,0,0,0,0,0,0,267
-0.0120213,-0.832235,0,0.832322,0,-7.08839e-05,-0.00382547,0,0.00382612,0,-0.181392,-3.32881,0,0.205257,0,0,3.34007,0,0,0,0,0,0,0,0,268
-0.0180317,-0.832207,0,0.832402,0,-0.000105579,-0.00384428,0,0.00384573,0,-0.194472,-3.29705,0,0.305296,0,0,3.31686,0,0,0,0,0,0,0,0,269
-0.0185778,-0.84509,0,0.845294,0,-0.000113207,-0.00364804,0,0.0036498,0,-0.246607,-3.50962,0,0.351275,0,0,3.53577,0,0,0,0,0,0,0,0,270
-0.0123854,-0.84513,0,0.84522,0,-7.61102e-05,-0.00362538,0,0.00362618,0,-0.230703,-3.54979,0,0.236512,0,0,3.56514,0,0,0,0,0,0,0,0,271
-0.0122034,-0.838683,0,0.838771,0,-7.34691e-05,-0.00372694,0,0.00372766,0,-0.204633,-3.43633,0,0.220267,0,0,3.44945,0,0,0,0,0,0,0,0,272
-0.0183047,-0.838649,0,0.838848,0,-0.000109357,-0.00374759,0,0.00374918,0,-0.219063,-3.40062,0,0.327392,0,0,3.42336,0,0,0,0,0,0,0,0,273
-0.0188508,-0.851531,0,0.85174,0,-0.000117104,-0.00354552,0,0.00354745,0,-0.277601,-3.62441,0,0.377074,0,0,3.65454,0,0,0,0,0,0,0,0,274
-0.0125674,-0.851577,0,0.851669,0,-7.87923e-05,-0.00352062,0,0.0035215,0,-0.260102,-3.66962,0,0.254084,0,0,3.68759,0,0,0,0,0,0,0,0,275
-0.0123854,-0.84513,0,0.84522,0,-7.61102e-05,-0.00362538,0,0.00362618,0,-0.230703,-3.54979,0,0.236512,0,0,3.56514,0,0,0,0,0,0,0,0,276
-0.0185778,-0.84509,0,0.845294,0,-0.000113207,-0.00364804,0,0.0036498,0,-0.246607,-3.50962,0,0.351275,0,0,3.53577,0,0,0,0,0,0,0,0,277
-0.0191238,-0.857973,0,0.858186,0,-0.000121017,-0.00343988,0,0.00344201,0,-0.312638,-3.74535,0,0.404918,0,0,3.78012,0,0,0,0,0,0,0,0,278
